id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,cpf
c9f49454,Rares Ilie,Midfielder,Right,183,22,Romania,b964e6bb,0,3,13,b964e6bb 2864c5a0 132ebc33 099e0a8b
95915bb5,Bernard Nguene,Forward,None,None,18,Cameroon,132ebc33,0,0,1,132ebc33
45a7a1e7,Laurenzo Alvarenga,Midfielder,None,181,20,France,132ebc33,0,0,1,132ebc33
b26afd1e,Daouda Traore,Midfielder,None,186,18,France,259d3345,0,0,0,132ebc33
b3d76d84,Lucas Chevalier,Goalkeeper,Right,192,23,France,cb188c0c,0,0,43,259d3345 cb188c0c
1bfb6fef,Bafode Diakite,Defender,Right,182,24,France,cb188c0c,4,1,40,3f8c4b5f cb188c0c
102c9665,Alexsandro Ribeiro,Defender,Right,189,25,Brazil,cb188c0c,1,2,39,cb188c0c
ef9c1c95,Benjamin Andre,Defender Midfielder,Right,177,34,France,cb188c0c,0,3,38,b3072e00 7a54bb4f cb188c0c
ce50fd99,Jonathan David,Midfielder Forward,Right,180,25,Canada,cb188c0c,23,7,41,51e5a603 cb188c0c
e162b013,Thomas Meunier,Defender Midfielder,Right,190,33,Belgium,cb188c0c,2,1,38,e2d8892c 40347053 c8ad3091 cb188c0c f1e6c5f1 add600ae
d5d22a58,Gabriel Gudmundsson,Defender Midfielder,Left,181,26,Sweden,cb188c0c,2,1,38,17366e53 bec05adb cb188c0c
e2ae54db,Hakon Arnar Haraldsson,Midfielder Forward,Right,180,22,Iceland,cb188c0c,7,3,30,18050b20 cb188c0c
fbd6378b,Aissa Mandi,Defender,Right,186,33,Algeria,cb188c0c,0,0,29,fc536746 2a8183b3 7fdd64e0 cb188c0c
bb461b8a,Ngal'Ayel Mukau,Midfielder,Left,185,20,Congo DR,cb188c0c,2,1,29,09f00144 cb188c0c
6f9fa232,Osame Sahraoui,Midfielder Forward,Both,170,23,Morocco,cb188c0c,5,4,38,60aa17d7 193ff7aa cb188c0c
a8567629,Mitchel Bakker,Defender Midfielder,Left,185,24,Netherlands,cb188c0c,4,3,33,19c3f8c4 e2d8892c 922493f3 cb188c0c a26209d7 c7a9f859
8006228f,Ayyoub Bouaddi,Midfielder,None,None,17,France,cb188c0c,0,2,32,cb188c0c
148e136f,Remy Cabella,Midfielder Forward,Right,171,35,France,cb188c0c,1,3,29,fa11a9cc d298ef2c b2b47a98 cb188c0c 281b0e73 5725cc7b e95faa7f
1961b2aa,Andre Gomes,Midfielder,Right,188,31,Portugal,cb188c0c,0,0,22,a77c513e 206d90db 2e99ee2e cb188c0c d3fd31cc dcc91a7b
34a88e3e,Edon Zhegrova,Midfielder Forward,Left,181,26,Kosovo,cb188c0c,5,2,17,d3d9424a cb188c0c 1e972a99
cf182add,Ismaily,Defender,Left,177,35,Brazil,cb188c0c,0,2,20,e89d5a28 69d84c29 edd72164 cb188c0c
0cdb6a2a,Matias Fernandez-Pardo,Forward,None,None,20,Belgium,cb188c0c,5,3,31,51e5a603 cb188c0c
645a3363,Angel Gomes,Midfielder Forward,Right,168,24,England,cb188c0c,2,1,18,37b7e9e2 19538871 cb188c0c 92aca032
e2b384d2,Chuba Akpom,Midfielder Forward,Right,183,29,England,cb188c0c,6,2,38,e4a775cb 19c3f8c4 f7e3dfe9 ad0e69a2 5a5e7874 80328a1e cd051869 18bb7c10 bd8769d1 cb188c0c 7f59c601 d07537b9
3eeebc87,Tiago Santos,Defender,Right,175,22,Portugal,cb188c0c,0,0,9,cb188c0c 00c41b75
01870104,Mohamed Lamine Bayo,Forward,Right,188,26,Guinea,c2e6b53b,2,2,21,d9676424 5c2737db cb188c0c c2e6b53b
d595de71,Ethan Mbappe,Midfielder,None,None,18,France,cb188c0c,0,0,12,e2d8892c cb188c0c
3189f61a,Nabil Bentaleb,Midfielder,Left,187,30,Algeria,cb188c0c,1,0,10,69236f98 c539e393 b2b47a98 361ca564 cb188c0c
c4173f1a,Vito Mannone,Goalkeeper,Right,191,37,Italy,cb188c0c,0,0,0,293cb36b b0ac61ff 8ef52968 fd6114db 99ea75a6 31aa0dd4 18bb7c10 bd8769d1 cb188c0c d2c87802
2a0f917e,Ousmane Toure,Defender,None,None,20,France,259d3345,0,0,2,cb188c0c
fdfe71e8,Younes Lachaab,Midfielder,None,None,20,France,cb188c0c,0,0,3,cb188c0c
4fe2648c,Aaron Malouda,Forward,Right,183,19,France,1cbf5f9e,0,0,1,cb188c0c
dbc1e5d8,Rafael Fernandes,Defender,None,None,22,Portugal,86b7acd2,0,0,3,cb188c0c 86b7acd2 0d36ddd4
af8e48b6,Vincent Burlet,Defender,Left,None,19,Belgium,cd5d7aa6,0,0,0,04bf3c00 cb188c0c
